",",O
2014,O
),O
.,O
,O
We,O
may,O
not,O
be,O
able,O
to,O
amend,O
our,O
existing,O
credit,O
agreement,O
at,O
all,O
or,O
to,O
the,O
full,O
extent,O
described,O
above,O
and,O
in,O
the,O
subsequent,O
paragraphs,O
.,O
,O
This,O
offering,O
is,O
not,O
conditioned,O
on,O
an,O
amendment,O
and,O
extension,O
of,O
the,O
existing,O
credit,O
agreement,O
.,O
,O
If,O
we,O
are,O
unable,O
to,O
amend,O
the,O
existing,O
credit,O
agreement,O
or,O
are,O
only,O
able,O
to,O
amend,O
certain,O
provisions,O
of,O
the,O
existing,O
credit,O
agreement,O
",",O
the,O
descriptions,O
of,O
the,O
various,O
amendments,O
described,O
below,O
may,O
be,O
subject,O
to,O
change,O
.,O
,O
We,O
will,O
have,O
a,O
letter,O
of,O
credit,O
sublimit,O
as,O
part,O
of,O
our,O
revolving,O
credit,O
facility,O
.,O
,O
amount,O
of,O
any,O
outstanding,O
letters,O
of,O
credit,O
",",O
which,O
totaled,O
$,O
64.7,O
million,O
at,O
December,O
31,O
",",O
2009,O
.,O
,O
As,O
of,O
December,O
31,O
",",O
2009,O
",",O
we,O
had,O
no,O
borrowings,O
outstanding,O
under,O
the,O
revolving,O
credit,O
facility,O
",",O
leaving,O
$,O
635.3,O
million,O
of,O
borrowing,O
capacity,O
.,O
,O
As,O
of,O
December,O
31,O
",",O
2009,O
",",O
this,O
borrowing,O
capacity,O
was,O
limited,O
under,O
the,O
maximum,O
consolidated,O
leverage,O
ratio,O
contained,O
in,O
our,O
existing,O
credit,O
agreement,O
to,O
approximately,O
$,O
164,O
million,O
.,O
,O
The,O
credit,O
spread,O
charged,O
for,O
the,O
current,O
revolving,O
credit,O
facility,O
and,O
the,O
current,O
term,O
loan,O
facility,O
is,O
",",O
and,O
the,O
credit,O
spread,O
charged,O
for,O
the,O
Existing,O
Revolving,O
Facility,O
and,O
Existing,O
Term,O
Loan,O
Facility,O
under,O
the,O
amended,O
credit,O
agreement,O
will,O
be,O
",",O
affected,O
by,O
our,O
senior,O
unsecured,O
credit,O
ratings,O
from,O
Standard,I-BUSINESS
&,I-BUSINESS
Poor,I-BUSINESS
s,I-BUSINESS
(,O
BB+,O
",",O
with,O
stable,O
outlook,O
),O
and,O
Moody,I-BUSINESS
s,I-BUSINESS
(,O
Ba2,O
",",O
with,O
stable,O
outlook,O
),O
.,O
,O
For,O
instance,O
",",O
under,O
the,O
current,O
terms,O
of,O
our,O
existing,O
credit,O
agreement,O
",",O
a,O
one-notch,O
downgrade,O
of,O
our,O
senior,O
unsecured,O
credit,O
rating,O
by,O
either,O
Standard,I-BUSINESS
&,I-BUSINESS
Poor,I-BUSINESS
s,I-BUSINESS
or,O
Moody,I-BUSINESS
s,I-BUSINESS
would,O
result,O
in,O
a,O
25,O
basis,O
point,O
increase,O
in,O
the,O
credit,O
spread,O
under,O
our,O
term,O
loan,O
facility,O
",",O
a,O
20,O
basis,O
point,O
increase,O
in,O
the,O
credit,O
spread,O
under,O
our,O
revolving,O
credit,O
facility,O
",",O
and,O
a,O
5,O
basis,O
point,O
increase,O
in,O
the,O
facility,O
fee,O
applicable,O
to,O
our,O
revolving,O
credit,O
facility,O
.,O
,O
Credit,O
ratings,O
and/or,O
outlook,O
could,O
be,O
lowered,O
if,O
new,O
vehicle,O
demand,O
worsens,O
significantly,O
",",O
threatening,O
our,O
earnings,O
and,O
cash,O
flow,O
",",O
or,O
if,O
we,O
increase,O
our,O
financial,O
leverage,O
through,O
acquisitions,O
or,O
share,O
repurchases,O
.,O
,O
generate,O
cash,O
flow,O
while,O
maintaining,O
moderate,O
financial,O
policies,O
.,O
,O
The,O
credit,O
spread,O
charged,O
for,O
the,O
Extended,O
Revolving,O
Facility,O
and,O
Extended,O
Term,O
Loan,O
Facility,O
will,O
be,O
affected,O
by,O
our,O
total,O
leverage,O
ratio,O
calculated,O
using,O
our,O
most,O
recently,O
delivered,O
financial,O
statements,O
.,O
,O
For,O
instance,O
",",O
under,O
the,O
terms,O
of,O
the,O
proposed,O
amended,O
credit,O
agreement,O
",",O
a,O
one-notch,O
downgrade,O
of,O
our,O
total,O
leverage,O
ratio,O
from,O
greater,O
than,O
or,O
equal,O
to,O
1.5,O
to,O
1.0,O
but,O
less,O
than,O
2.0,O
to,O
1.0,O
to,O
greater,O
than,O
or,O
equal,O
to,O
2.00,O
to,O
1.0,O
but,O
less,O
than,O
3.0,O
to,O
1.0,O
would,O
result,O
in,O
a,O
25,O
basis,O
point,O
increase,O
in,O
the,O
credit,O
spread,O
under,O
our,O
term,O
loan,O
facility,O
",",O
a,O
25,O
basis,O
point,O
increase,O
in,O
the,O
credit,O
spread,O
under,O
our,O
revolving,O
credit,O
facility,O
",",O
and,O
a,O
12.5,O
basis,O
point,O
increase,O
in,O
the,O
commitment,O
fee,O
applicable,O
to,O
our,O
revolving,O
credit,O
facility,O
.,O
,O
We,O
may,O
select,O
interest,O
periods,O
of,O
one,O
week,O
or,O
one,O
",",O
two,O
",",O
three,O
",",O
six,O
or,O
twelve,O
months,O
",",O
subject,O
to,O
availability,O
with,O
the,O
participating,O
lenders,O
.,O
,O
We,O
will,O
be,O
required,O
to,O
pay,O
interest,O
on,O
loans,O
bearing,O
interest,O
at,O
the,O
LIBOR,I-MISCELLANEOUS
rate,O
at,O
the,O
end,O
of,O
the,O
selected,O
interest,O
period,O
",",O
but,O
no,O
less,O
frequently,O
than,O
quarterly,O
.,O
,O
For,O
all,O
other,O
loans,O
",",O
we,O
will,O
be,O
required,O
to,O
pay,O
interest,O
quarterly,O
.,O
,O
Our,O
existing,O
credit,O
agreement,O
provides,O
for,O
maturity,O
of,O
the,O
term,O
loans,O
on,O
July,O
18,O
",",O
2012,O
and,O
termination,O
of,O
the,O
revolving,O
credit,O
facility,O
and,O
payment,O
of,O
all,O
amounts,O
outstanding,O
thereunder,O
on,O
July,O
18,O
",",O
2012,O
.,O
,O
Our,O
amended,O
credit,O
agreement,O
will,O
provide,O
for,O
maturity,O
of,O
the,O
term,O
loans,O
under,O
the,O
Existing,O
Term,O
Loan,O
Facility,O
and,O
termination,O
of,O
the,O
revolving,O
credit,O
facility,O
and,O
payment,O
of,O
all,O
amounts,O
outstanding,O
thereunder,O
on,O
July,O
18,O
",",O
2012,O
",",O
and,O
maturity,O
of,O
the,O
term,O
loans,O
under,O
the,O
Extended,O
Term,O
Loan,O
Facility,O
and,O
termination,O
of,O
the,O
Extended,O
Revolving,O
Facility,O
and,O
payment,O
of,O
all,O
amounts,O
outstanding,O
thereunder,O
on,O
July,O
18,O
",",O
2014,O
.,O
,O
Our,O
existing,O
credit,O
agreement,O
is,O
",",O
and,O
the,O
amended,O
credit,O
agreement,O
will,O
be,O
",",O
guaranteed,O
by,O
substantially,O
all,O
of,O
our,O
direct,O
and,O
indirect,O
",",O
existing,O
and,O
future,O
domestic,O
subsidiaries,O
",",O
with,O
certain,O
limited,O
exceptions,O
.,O
,O
Optional,O
prepayments,O
and,O
commitment,O
reductions,O
.,O
,O
Under,O
the,O
existing,O
credit,O
agreement,O
",",O
we,O
are,O
able,O
to,O
prepay,O
amounts,O
outstanding,O
under,O
the,O
existing,O
credit,O
agreement,O
in,O
whole,O
or,O
in,O
part,O
at,O
any,O
time,O
without,O
premium,O
or,O
penalty,O
",",O
subject,O
to,O
reimbursement,O
of,O
the,O
lenders,O
breakage,O
and,O
redeployment,O
costs,O
in,O
the,O
case,O
of,O
a,O
prepayment,O
of,O
LIBOR,I-MISCELLANEOUS
borrowings,O
.,O
,O
Under,O
the,O
existing,O
credit,O
agreement,O
",",O
we,O
are,O
also,O
able,O
to,O
cancel,O
the,O
unutilized,O
portion,O
of,O
any,O
commitment,O
under,O
the,O
revolving,O
credit,O
facility,O
in,O
excess,O
of,O
the,O
competitive,O
bid,O
loans,O
",",O
the,O
swing,O
line,O
loans,O
and,O
the,O
stated,O
amount,O
of,O
all,O
letters,O
of,O
credit,O
in,O
whole,O
or,O
in,O
part,O
without,O
premium,O
or,O
penalty,O
.,O
,O
Under,O
the,O
amended,O
credit,O
agreement,O
",",O
we,O
will,O
be,O
able,O
to,O
prepay,O
amounts,O
outstanding,O
under,O
the,O
amended,O
credit,O
agreement,O
in,O
whole,O
or,O
in,O
part,O
at,O
any,O
time,O
without,O
premium,O
or,O
penalty,O
",",O
subject,O
to,O
reimbursement,O
of,O
the,O
lenders,O
breakage,O
and,O
redeployment,O
costs,O
in,O
the,O
case,O
of,O
a,O
prepayment,O
of,O
LIBOR,I-MISCELLANEOUS
borrowings,O
.,O
,O
Under,O
the,O
amended,O
credit,O
agreement,O
",",O
we,O
will,O
also,O
be,O
able,O
to,O
cancel,O
the,O
unutilized,O
portion,O
of,O
any,O
commitment,O
under,O
the,O
revolving,O
credit,O
facility,O
in,O
excess,O
of,O
the,O
competitive,O
bid,O
loans,O
",",O
the,O
swing,O
line,O
loans,O
and,O
the,O
stated,O
amount,O
of,O
all,O
letters,O
of,O
credit,O
in,O
whole,O
or,O
in,O
part,O
without,O
premium,O
or,O
penalty,O
.,O
,O
Under,O
the,O
existing,O
credit,O
agreement,O
we,O
are,O
",",O
and,O
under,O
the,O
amended,O
credit,O
agreement,O
we,O
will,O
be,O
",",O
subject,O
to,O
covenants,O
that,O
restrict,O
our,O
ability,O
to,O
",",O
among,O
other,O
things,O
:,O
,O
Under,O
the,O
existing,O
credit,O
agreement,O
",",O
we,O
are,O
subject,O
to,O
financial,O
covenants,O
including,O
a,O
maximum,O
leverage,O
ratio,O
of,O
2.75x,O
and,O
a,O
maximum,O
capitalization,O
ratio,O
of,O
no,O
more,O
than,O
65,O
%,O
.,O
,O
the,O
amended,O
credit,O
agreement,O
",",O
we,O
will,O
be,O
subject,O
to,O
financial,O
covenants,O
including,O
a,O
maximum,O
leverage,O
ratio,O
of,O
3.25x,O
and,O
a,O
maximum,O
capitalization,O
ratio,O
of,O
no,O
more,O
than,O
60,O
%,O
.,O
,O
In,O
addition,O
",",O
unlike,O
our,O
existing,O
credit,O
agreement,O
",",O
the,O
maximum,O
capitalization,O
ratio,O
under,O
the,O
amended,O
credit,O
agreement,O
will,O
be,O
calculated,O
excluding,O
goodwill,O
",",O
franchise,O
rights,O
and,O
long-lived,O
asset,O
impairments,O
subsequent,O
to,O
2007,O
.,O
,O
Floorplan,O
facilities,O
We,O
maintain,O
secured,O
used,O
floorplan,O
facilities,O
primarily,O
collateralized,O
by,O
used,O
vehicle,O
inventories,O
and,O
related,O
receivables,O
.,O
,O
At,O
December,O
31,O
",",O
2009,O
",",O
the,O
aggregate,O
capacity,O
under,O
these,O
facilities,O
was,O
$,O
170.0,O
million,O
.,O
,O
As,O
of,O
that,O
date,O
",",O
$,O
80.8,O
million,O
had,O
been,O
borrowed,O
under,O
these,O
facilities,O
.,O
,O
The,O
remaining,O
borrowing,O
capacity,O
under,O
these,O
facilities,O
of,O
$,O
89.2,O
million,O
was,O
limited,O
to,O
$,O
53.1,O
million,O
based,O
on,O
the,O
eligible,O
used,O
vehicle,O
inventory,O
that,O
could,O
have,O
been,O
pledged,O
as,O
collateral,O
.,O
,O
Vehicle,O
floorplan,O
payable-trade,O
totaled,O
$,O
1.0,O
billion,O
at,O
December,O
31,O
",",O
2009,O
.,O
,O
Vehicle,O
floorplan,O
payable-trade,O
reflects,O
amounts,O
borrowed,O
to,O
finance,O
the,O
purchase,O
of,O
specific,O
new,O
vehicle,O
inventories,O
with,O
manufacturers,O
captive,O
finance,O
subsidiaries,O
.,O
,O
Vehicle,O
floorplan,O
payable-non-trade,O
totaled,O
$,O
357.6,O
million,O
at,O
December,O
31,O
",",O
2009,O
",",O
and,O
represents,O
amounts,O
borrowed,O
to,O
finance,O
the,O
purchase,O
of,O
specific,O
new,O
and,O
",",O
to,O
a,O
lesser,O
extent,O
",",O
used,O
vehicle,O
inventories,O
with,O
non-trade,O
lenders,O
.,O
,O
All,O
the,O
floorplan,O
facilities,O
generally,O
utilize,O
LIBOR-based,I-MISCELLANEOUS
interest,O
rates,O
.,O
,O
Floorplan,O
facilities,O
are,O
due,O
on,O
demand,O
",",O
but,O
in,O
the,O
case,O
of,O
new,O
vehicle,O
inventories,O
",",O
are,O
generally,O
paid,O
within,O
several,O
business,O
days,O
after,O
the,O
related,O
vehicles,O
are,O
sold,O
.,O
,O
Our,O
manufacturer,O
agreements,O
generally,O
require,O
that,O
the,O
manufacturer,O
have,O
the,O
ability,O
to,O
draft,O
against,O
the,O
new,O
floorplan,O
facilities,O
so,O
the,O
lender,O
directly,O
funds,O
the,O
manufacturer,O
for,O
the,O
purchase,O
of,O
new,O
vehicle,O
inventory,O
.,O
,O
Floorplan,O
facilities,O
are,O
primarily,O
collateralized,O
by,O
vehicle,O
inventories,O
and,O
related,O
receivables,O
.,O
,O
Mortgage,O
facility,O
At,O
December,O
31,O
",",O
2009,O
",",O
we,O
had,O
$,O
226.4,O
million,O
outstanding,O
under,O
a,O
mortgage,O
facility,O
with,O
an,O
automotive,O
manufacturer,O
s,O
captive,O
finance,O
subsidiary,O
.,O
,O
The,O
mortgage,O
facility,O
was,O
refinanced,O
under,O
a,O
new,O
facility,O
in,O
November,O
2007,O
to,O
provide,O
a,O
fixed,O
interest,O
rate,O
(,O
5.864,O
%,O
),O
and,O
provide,O
financing,O
secured,O
by,O
10-year,O
mortgages,O
on,O
certain,O
of,O
our,O
store,O
properties,O
.,O
,O
The,O
mortgage,O
facility,O
requires,O
monthly,O
principal,O
and,O
interest,O
payments,O
of,O
$,O
1.7,O
million,O
based,O
on,O
a,O
fixed,O
amortization,O
schedule,O
with,O
a,O
balloon,O
payment,O
of,O
$,O
155.4,O
million,O
due,O
November,O
2017,O
.,O
,O
The,O
notes,O
will,O
be,O
issued,O
under,O
a,O
senior,O
indenture,O
to,O
be,O
dated,O
as,O
of,O
April,O
",",O
2010,O
",",O
as,O
amended,O
and,O
supplemented,O
by,O
a,O
supplemental,O
indenture,O
",",O
to,O
be,O
dated,O
as,O
of,O
April,O
",",O
2010,O
",",O
between,O
us,O
and,O
Wells,I-BUSINESS
Fargo,I-BUSINESS
Bank,I-BUSINESS
",",I-BUSINESS
N.A.,I-BUSINESS
",",O
as,O
trustee,O
(,O
as,O
so,O
amended,O
",",O
the,O
indenture,O
),O
.,O
,O
Throughout,O
this,O
summary,O
",",O
we,O
refer,O
to,O
both,O
the,O
senior,O
indenture,O
and,O
supplemental,O
indenture,O
together,O
as,O
the,O
indenture,O
.,O
,O
The,O
indenture,O
is,O
subject,O
to,O
and,O
is,O
governed,O
by,O
the,O
Trust,I-LEGISLATION/ACT
Indenture,I-LEGISLATION/ACT
Act,I-LEGISLATION/ACT
of,I-LEGISLATION/ACT
1939,I-LEGISLATION/ACT
",",O
as,O
amended,O
.,O
,O
We,O
have,O
filed,O
a,O
form,O
of,O
the,O
senior,O
indenture,O
as,O
an,O
exhibit,O
to,O
the,O
registration,O
statement,O
of,O
which,O
the,O
accompanying,O
prospectus,O
forms,O
a,O
part,O
.,O
,O
The,O
following,O
description,O
summarizes,O
selected,O
provisions,O
of,O
the,O
indenture,O
and,O
the,O
notes,O
.,O
,O
It,O
does,O
not,O
restate,O
the,O
indenture,O
or,O
the,O
terms,O
of,O
the,O
notes,O
in,O
their,O
entirety,O
.,O
,O
We,O
urge,O
you,O
to,O
read,O
the,O
forms,O
of,O
the,O
indenture,O
and,O
the,O
notes,O
because,O
the,O
indenture,O
and,O
the,O
notes,O
",",O
and,O
not,O
this,O
description,O
",",O
define,O
the,O
rights,O
of,O
noteholders,O
.,O
,O
Copies,O
of,O
the,O
indenture,O
and,O
the,O
notes,O
are,O
available,O
from,O
us,O
upon,O
request,O
.,O
,O
See,O
Where,O
You,O
Can,O
Find,O
Additional,O
Information,O
in,O
the,O
accompanying,O
prospectus,O
.,O
,O
In,O
this,O
Description,I-MISCELLANEOUS
of,I-MISCELLANEOUS
the,I-MISCELLANEOUS
Notes,I-MISCELLANEOUS
",",O
the,O
terms,O
Company,O
",",O
we,O
",",O
us,O
",",O
our,O
and,O
similar,O
words,O
refer,O
only,O
to,O
AutoNation,I-BUSINESS
",",I-BUSINESS
Inc.,I-BUSINESS
and,O
its,O
successors,O
under,O
the,O
indenture,O
",",O
in,O
each,O
case,O
excluding,O
its,O
subsidiaries,O
.,O
,O
General,O
The,O
notes,O
:,O
,O
Interest,O
on,O
the,O
notes,O
will,O
:,O
,O
If,O
any,O
interest,O
payment,O
date,O
or,O
maturity,O
date,O
falls,O
on,O
a,O
day,O
that,O
is,O
not,O
a,O
business,O
day,O
",",O
the,O
required,O
payment,O
of,O
principal,O
or,O
interest,O
will,O
be,O
made,O
on,O
the,O
next,O
business,O
day,O
as,O
if,O
made,O
on,O
the,O
date,O
that,O
payment,O
was,O
due,O
",",O
and,O
no,O
interest,O
will,O
accrue,O
on,O
that,O
payment,O
for,O
the,O
period,O
from,O
and,O
after,O
the,O
interest,O
payment,O
date,O
or,O
maturity,O
date,O
",",O
as,O
the,O
case,O
may,O
be,O
",",O
to,O
the,O
date,O
of,O
the,O
payment,O
on,O
the,O
next,O
business,O
day,O
.,O
,O
Guarantees,O
The,O
indenture,O
will,O
provide,O
that,O
the,O
Company,O
s,O
payment,O
obligations,O
under,O
the,O
notes,O
will,O
be,O
jointly,O
and,O
severally,O
",",O
fully,O
and,O
unconditionally,O
",",O
guaranteed,O
(,O
the,O
Subsidiary,O
Guarantees,O
),O
on,O
a,O
senior,O
basis,O
by,O
the,O
Guarantors,O
.,O
,O
The,O
Guarantors,O
are,O
comprised,O
of,O
substantially,O
all,O
of,O
the,O
direct,O
and,O
indirect,O
Domestic,O
Subsidiaries,O
of,O
the,O
Company,O
.,O
,O
The,O
notes,O
will,O
be,O
effectively,O
subordinated,O
in,O
right,O
of,O
payment,O
to,O
all,O
of,O
the,O
liabilities,O
of,O
the,O
Subsidiaries,O
of,O
the,O
Company,O
that,O
do,O
not,O
guarantee,O
the,O
notes,O
.,O
,O
For,O
the,O
year,O
ended,O
December,O
31,O
",",O
2009,O
",",O
our,O
non-guarantor,O
Subsidiaries,O
represented,O
less,O
than,O
1,O
%,O
of,O
our,O
total,O
assets,O
",",O
total,O
revenues,O
",",O
income,O
from,O
continuing,O
operations,O
before,O
income,O
taxes,O
and,O
cash,O
flows,O
from,O
operating,O
activities,O
.,O
,O
In,O
addition,O
",",O
if,O
any,O
Domestic,O
Subsidiary,O
of,O
the,O
Company,O
becomes,O
a,O
guarantor,O
or,O
obligor,O
in,O
respect,O
of,O
any,O
other,O
Indebtedness,O
of,O
the,O
Company,O
or,O
any,O
of,O
the,O
Guarantors,O
",",O
the,O
Company,O
shall,O
cause,O
such,O
Domestic,O
Subsidiary,O
to,O
enter,O
into,O
a,O
supplemental,O
indenture,O
in,O
which,O
such,O
Domestic,O
Subsidiary,O
shall,O
agree,O
to,O
guarantee,O
the,O
Company,O
s,O
obligations,O
under,O
the,O
notes,O
.,O
,O
If,O
the,O
Company,O
defaults,O
in,O
payment,O
of,O
the,O
principal,O
or,O
interest,O
on,O
the,O
notes,O
",",O
each,O
of,O
the,O
Guarantors,O
will,O
be,O
unconditionally,O
",",O
jointly,O
and,O
severally,O
",",O
obligated,O
to,O
duly,O
and,O
punctually,O
pay,O
the,O
principal,O
and,O
interest,O
on,O
the,O
notes,O
.,O
,O
The,O
obligations,O
of,O
each,O
Guarantor,O
under,O
its,O
Subsidiary,O
Guarantee,O
are,O
limited,O
to,O
the,O
maximum,O
amount,O
which,O
",",O
after,O
giving,O
effect,O
to,O
all,O
other,O
contingent,O
and,O
fixed,O
liabilities,O
of,O
such,O
Guarantor,O
",",O
and,O
after,O
giving,O
effect,O
to,O
any,O
collections,O
from,O
or,O
payments,O
made,O
by,O
or,O
on,O
behalf,O
of,O
any,O
other,O
Guarantor,O
in,O
respect,O
of,O
the,O
obligations,O
of,O
such,O
other,O
Guarantor,O
under,O
its,O
Subsidiary,O
Guarantee,O
or,O
pursuant,O
to,O
its,O
contribution,O
obligations,O
under,O
the,O
indenture,O
",",O
will,O
result,O
in,O
the,O
obligations,O
of,O
such,O
Guarantor,O
under,O
its,O
Subsidiary,O
Guarantee,O
not,O
constituting,O
a,O
fraudulent,O
conveyance,O
or,O
fraudulent,O
transfer,O
under,O
Federal,I-GOVERNMENT
or,O
state,O
law,O
.,O
,O
Each,O
Guarantor,O
that,O
makes,O
a,O
payment,O
or,O
distribution,O
under,O
its,O
Subsidiary,O
Guarantee,O
will,O
be,O
entitled,O
to,O
a,O
contribution,O
from,O
any,O
other,O
Guarantor,O
in,O
a,O
pro,O
rata,O
amount,O
based,O
on,O
the,O
net,O
assets,O
of,O
each,O
Guarantor,O
determined,O
in,O
accordance,O
with,O
GAAP,I-LEGISLATION/ACT
.,O
,O
The,O
enforcement,O
of,O
certain,O
rights,O
with,O
respect,O
to,O
the,O
Subsidiary,O
Guarantees,O
is,O
also,O
subject,O
to,O
the,O
terms,O
of,O
the,O
Manufacturers,O
Letter,O
Agreements,O
.,O
,O
Notwithstanding,O
the,O
foregoing,O
",",O
in,O
certain,O
circumstances,O
a,O
Subsidiary,O
Guarantee,O
of,O
a,O
Guarantor,O
may,O
be,O
released,O
pursuant,O
to,O
the,O
provisions,O
under,O
Covenants,O
Limitation,O
on,O
Issuances,O
of,O
Guarantees,O
of,O
Indebtedness,O
.,O
,O
The,O
Company,O
also,O
may,O
",",O
at,O
any,O
time,O
",",O
cause,O
a,O
Domestic,O
Subsidiary,O
to,O
become,O
a,O
Guarantor,O
by,O
executing,O
and,O
delivering,O
a,O
supplemental,O
indenture,O
providing,O
for,O
the,O
guarantee,O
of,O
payment,O
of,O
the,O
notes,O
by,O
such,O
Domestic,O
Subsidiary,O
on,O
the,O
basis,O
provided,O
in,O
the,O
indenture,O
.,O
,O
Ranking,O
The,O
notes,O
will,O
be,O
unsecured,O
senior,O
obligations,O
of,O
the,O
Company,O
",",O
and,O
the,O
Indebtedness,O
represented,O
by,O
the,O
notes,O
and,O
the,O
payment,O
of,O
principal,O
of,O
and,O
interest,O
on,O
the,O
notes,O
will,O
rank,O
equally,O
in,O
right,O
of,O
payment,O
with,O
all,O
other,O
existing,O
and,O
future,O
unsubordinated,O
unsecured,O
Indebtedness,O
of,O
the,O
Company,O
and,O
senior,O
in,O
right,O
of,O
payment,O
to,O
all,O
existing,O
and,O
future,O
subordinated,O
Indebtedness,O
of,O
the,O
Company,O
.,O
,O
In,O
the,O
event,O
that,O
our,O
senior,O
secured,O
creditors,O
exercise,O
remedies,O
with,O
respect,O
to,O
the,O
collateral,O
securing,O
such,O
senior,O
secured,O
debt,O
",",O
the,O
proceeds,O
of,O
the,O
liquidation,O
of,O
that,O
collateral,O
will,O
first,O
be,O
applied,O
to,O
repay,O
obligations,O
secured,O
by,O
such,O
liens,O
before,O
any,O
such,O
proceeds,O
can,O
be,O
applied,O
to,O
repay,O
any,O
senior,O
unsecured,O
obligations,O
",",O
including,O
the,O
notes,O
.,O
,O
The,O
Indebtedness,O
evidenced,O
by,O
each,O
Subsidiary,O
Guarantee,O
(,O
including,O
the,O
payment,O
of,O
principal,O
of,O
and,O
interest,O
on,O
the,O
notes,O
),O
is,O
unsecured,O
",",O
ranks,O
equally,O
in,O
right,O
of,O
payment,O
with,O
all,O
other,O
existing,O
and,O
future,O
unsubordinated,O
unsecured,O
Indebtedness,O
of,O
such,O
Guarantor,O
and,O
ranks,O
senior,O
in,O
right,O
of,O
payment,O
to,O
all,O
subordinated,O
Indebtedness,O
of,O
such,O
Guarantor,O
.,O
,O
As,O
of,O
December,O
31,O
",",O
2009,O
",",O
on,O
a,O
pro,O
forma,O
basis,O
after,O
giving,O
effect,O
to,O
(,O
i,O
),O
the,O
purchase,O
of,O
all,O
of,O
the,O
$,O
146.1,O
million,O
in,O
aggregate,O
principal,O
amount,O
of,O
Floating,O
Rate,O
Notes,O
",",O
including,O
accrued,O
and,O
unpaid,O
interest,O
",",O
and,O
all,O
of,O
the,O
$,O
132.6,O
million,O
in,O
aggregate,O
principal,O
amount,O
of,O
the,O
Fixed,O
Rate,O
Notes,O
",",O
including,O
accrued,O
and,O
unpaid,O
interest,O
",",O
in,O
each,O
case,O
pursuant,O
to,O
the,O
Offers,O
",",O
and,O
the,O
payment,O
of,O
related,O
consents,O
in,O
connection,O
therewith,O
",",O
(,O
ii,O
),O
the,O
issuance,O
of,O
the,O
notes,O
and,O
the,O
application,O
of,O
the,O
net,O
proceeds,O
therefrom,O
and,O
(,O
iii,O
),O
the,O
paydown,O
of,O
approximately,O
$,O
80.0,O
million,O
of,O
borrowings,O
under,O
the,O
term,O
loan,O
facility,O
under,O
our,O
existing,O
credit,O
agreement,O
",",O
the,O
Company,O
and,O
the,O
Guarantors,O
would,O
have,O
had,O
approximately,O
$,O
2.5,O
billion,O
of,O
Indebtedness,O
(,O
including,O
borrowings,O
under,O
our,O
existing,O
credit,O
agreement,O
",",O
mortgage,O
facility,O
",",O
capital,O
leases,O
and,O
floorplan,O
financing,O
arrangements,O
),O
",",O
of,O
which,O
approximately,O
$,O
1.6,O
billion,O
would,O
have,O
been,O
secured,O
.,O
,O
Additional,O
Issuances,O
We,O
may,O
issue,O
additional,O
notes,O
",",O
without,O
limitation,O
and,O
without,O
your,O
consent,O
.,O
,O
If,O
we,O
issue,O
additional,O
notes,O
under,O
the,O
indenture,O
",",O
they,O
will,O
have,O
the,O
same,O
terms,O
and,O
conditions,O
as,O
the,O
notes,O
being,O
offered,O
by,O
this,O
prospectus,O
supplement,O
in,O
all,O
respects,O
(,O
except,O
for,O
the,O
payment,O
of,O
interest,O
accruing,O
prior,O
to,O
the,O
issue,O
date,O
of,O
the,O
additional,O
notes,O
),O
so,O
that,O
the,O
additional,O
notes,O
may,O
be,O
consolidated,O
and,O
form,O
a,O
single,O
series,O
with,O
the,O
notes,O
of,O
that,O
series,O
issued,O
under,O
this,O
prospectus,O
supplement,O
.,O
,O
Optional,O
Redemption,O
Optional,O
Redemption,O
With,O
Proceeds,O
from,O
Public,O
Equity,O
Offerings,O
At,O
any,O
time,O
prior,O
to,O
",",O
2013,O
",",O
we,O
may,O
redeem,O
up,O
to,O
35,O
%,O
of,O
the,O
principal,O
amount,O
of,O
the,O
notes,O
with,O
the,O
net,O
cash,O
proceeds,O
of,O
one,O
or,O
more,O
Public,O
Equity,O
Offerings,O
of,O
our,O
common,O
stock,O
at,O
a,O
redemption,O
price,O
(,O
expressed,O
as,O
a,O
percentage,O
of,O
principal,O
amount,O
),O
of,O
%,O
",",O
plus,O
accrued,O
and,O
unpaid,O
interest,O
to,O
the,O
redemption,O
date,O
;,O
provided,O
that,O
at,O
least,O
65,O
%,O
of,O
the,O
aggregate,O
principal,O
amount,O
of,O
notes,O
originally,O
issued,O
on,O
the,O
closing,O
date,O
remains,O
outstanding,O
after,O
each,O
such,O
redemption,O
and,O
notice,O
of,O
any,O
such,O
redemption,O
is,O
mailed,O
within,O
60,O
days,O
of,O
each,O
such,O
Public,O
Equity,O
Offering,O
.,O
,O
For,O
the,O
purposes,O
of,O
this,O
redemption,O
provision,O
",",O
a,O
Public,O
Equity,O
Offering,O
means,O
an,O
underwritten,O
public,O
offering,O
of,O
common,O
stock,O
(,O
other,O
than,O
redeemable,O
capital,O
stock,O
),O
of,O
the,O
Company,O
with,O
gross,O
cash,O
proceeds,O
to,O
the,O
Company,O
of,O
at,O
least,O
$,O
50.0,O
million,O
pursuant,O
to,O
an,O
effective,O
registration,O
statement,O
filed,O
pursuant,O
to,O
the,O
Securities,I-LEGISLATION/ACT
Act,I-LEGISLATION/ACT
(,O
other,O
than,O
a,O
registration,O
statement,O
on,O
Form,I-MISCELLANEOUS
S-4,I-MISCELLANEOUS
(,O
or,O
any,O
successor,O
form,O
covering,O
