GR-I I-MISC
( O
mineralocorticoid I-MISC
) O
receptors O
. O

About O
Corcept I-ORG
Therapeutics I-ORG
Incorporated I-ORG
Corcept B-ORG
is O
a O
pharmaceutical O
company O
engaged O
in O
the O
discovery O
and O
development O
of O
drugs O
for O
the O
treatment O
of O
severe O
metabolic O
and O
psychiatric O
disorders O
. O

The O
company O
has O
two O
Phase O
3 O
programs O
ongoing O
; O
CORLUX I-ORG
for O
the O
treatment O
of O
Cushing I-MISC
s I-MISC
Syndrome I-MISC
and O
CORLUX I-MISC
for O
the O
treatment O
of O
the O
psychotic O
features O
of O
psychotic O
depression O
. O

Corcept I-ORG
has O
also O
developed O
an O
extensive O
intellectual O
property O
portfolio O
that O
covers O
the O
use O
of O
GR-II I-MISC
antagonists I-MISC
in O
the O
treatment O
of O
a O
wide O
variety O
of O
psychiatric O
and O
metabolic O
disorders O
""",""" O
including O
the O
prevention O
of O
weight O
gain O
caused O
by O
the O
use O
of O
antipsychotic O
medication O
. O

Statements O
made O
in O
this O
news O
release O
""",""" O
other O
than O
statements O
of O
historical O
fact O
""",""" O
are O
forward-looking O
statements O
""",""" O
including O
""",""" O
for O
example O
""",""" O
statements O
relating O
to O
Corcept I-ORG
s O
clinical O
development O
and O
research O
programs O
""",""" O
the O
timing O
of O
the O
introduction O
of O
CORLUX I-MISC
and O
future O
product O
candidates O
""",""" O
including O
CORT I-MISC
108297 I-MISC
""",""" O
estimates O
of O
the O
timing O
of O
enrollment O
or O
completion O
of O
our O
clinical O
trials O
and O
the O
anticipated O
results O
of O
those O
trials O
""",""" O
the O
ability O
to O
create O
value O
from O
CORLUX I-MISC
or O
other O
future O
product O
candidates O
and O
our O
estimates O
regarding O
our O
capital O
requirements O
""",""" O
spending O
plans O
and O
needs O
for O
additional O
financing O
. O

known O
and O
unknown O
risks O
and O
uncertainties O
that O
might O
cause O
actual O
results O
to O
differ O
materially O
from O
those O
expressed O
or O
implied O
by O
such O
statements O
. O

For O
example O
""",""" O
there O
can O
be O
no O
assurances O
with O
respect O
to O
the O
cost O
""",""" O
rate O
of O
spending O
""",""" O
completion O
or O
success O
of O
clinical O
trials O
; O
financial O
projections O
may O
not O
be O
accurate O
; O
there O
can O
be O
no O
assurances O
that O
Corcept O
will O
pursue O
further O
activities O
with O
respect O
to O
the O
development O
of O
CORLUX I-MISC
""",""" O
CORT I-MISC
108297 I-MISC
""",""" O
or O
any O
of O
its O
other O
selective O
GR-II I-MISC
antagonists I-MISC
. O

These O
and O
other O
risk O
factors O
are O
set O
forth O
in O
the O
Company O
s O
SEC I-ORG
filings O
""",""" O
all O
of O
which O
are O
available O
from O
our O
website O
( O
www.corcept.com O
) O
or O
from O
the O
SEC I-ORG
s O
website O
( O
www.sec.gov O
) O
. O

We O
disclaim O
any O
intention O
or O
duty O
to O
update O
any O
forward-looking O
statement O
made O
in O
this O
news O
release O
. O

Check O
the O
appropriate O
box O
below O
if O
the O
Form I-MISC
8-K I-MISC
filing O
is O
intended O
to O
simultaneously O
satisfy O
the O
filing O
obligation O
of O
the O
registrant O
under O
any O
of O
the O
following O
provisions O
( O
see O
General O
Instruction O
A.2 O
. O

Item O
5.02 O
Departure O
of O
Directors O
or O
Certain O
Officers O
; O
Election O
of O
Directors O
; O
Appointment O
of O
Certain O
Officers O
; O
Compensation O
Arrangements O
of O
Certain O
Officers O
( O
b O
) O
On O
January O
5 O
""",""" O
2010 O
""",""" O
Corcept I-ORG
Therapeutics I-ORG
Incorporated I-ORG
( O
the O
Company O
) O
was O
advised O
by O
Edward I-PER
E. I-PER
Penhoet I-PER
""",""" O
Ph.D. O
""",""" O
of O
his O
decision O
to O
resign O
from O
the O
Corcept I-ORG
Board O
of O
Directors O
due O
to O
time O
constraints O
associated O
with O
his O
appointment O
as O
a O
member O
of O
President O
Obama I-PER
s O
Council I-ORG
of I-ORG
Advisors I-ORG
on I-ORG
Science I-ORG
and I-ORG
Technology I-ORG
( O
PCAST I-ORG
) O
. O

PCAST I-ORG
is O
an O
advisory O
group O
comprised O
of O
20 O
of O
the O
nation O
s O
leading O
scientists O
and O
engineers O
who O
directly O
advise O
the O
President O
and O
the O
Executive O
Office O
of O
the O
President O
. O

PCAST I-ORG
makes O
policy O
recommendations O
in O
the O
many O
areas O
where O
understanding O
of O
science O
""",""" O
technology O
""",""" O
and O
innovation O
is O
key O
to O
strengthening O
our O
economy O
and O
forming O
policy O
that O
works O
for O
the O
American I-MISC
people O
. O

Penhoet I-PER
has O
served O
as O
a O
member O
of O
the O
Corcept I-ORG
Board O
since O
June O
2008 O
. O

He O
has O
served O
as O
a O
Director O
of O
Alta I-ORG
Partners I-ORG
""",""" I-ORG
LLP I-ORG
""",""" O
a O
venture O
capital O
firm O
""",""" O
since O
2000 O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Exchange I-MISC
Act I-MISC
of I-MISC
1934 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
report O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
hereunto O
duly O
authorized O
. O

-DOCSTART- O

Filed O
pursuant O
to O
Rule O
425 O
Filed O
by O
Equinix I-ORG
""",""" I-ORG
Inc. I-ORG
. O

Pursuant O
to O
Rule O
425 O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
and O
deemed O
filed O
pursuant O
to O
Rule O
14a-12 O
of O
the O
Securities I-MISC
Exchange I-MISC
Act I-MISC
of I-MISC
1934 I-MISC
Subject O
Company O
: O
Switch I-ORG
& I-ORG
Data I-ORG
Facilities I-ORG
Company I-ORG
""",""" I-ORG
Inc. I-ORG

( O
Commission O
File O
No. O
001-33302 O
) O
The O
following O
are O
portions O
of O
a O
transcript O
of O
an O
Equinix I-ORG
""",""" I-ORG
Inc. I-ORG
investor O
presentation O
given O
on O
January O
6 O
""",""" O
2010 O
at O
the O
Citi I-MISC
Global I-MISC
Entertainment I-MISC
""",""" I-MISC
Media I-MISC
""",""" I-MISC
and I-MISC
Telecommunications I-MISC
Conference I-MISC
: O
Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

Can O
you O
give O
us O
an O
update O
on O
your O
pending O
acquisition O
of O
Switch I-ORG
& I-ORG
Data I-ORG
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Yes O
""",""" O
the O
update O
on O
Switch I-ORG
& I-ORG
Data I-ORG
. I-ORG

We O
just O
released O
an O
8-K I-MISC
""",""" O
probably O
within O
the O
last O
hour O
""",""" O
that O
basically O
says O
that O
the O
Department I-ORG
of I-ORG
Justice I-ORG
""",""" O
or O
the O
HSR I-MISC
work O
""",""" O
has O
gone O
to O
a O
second O
request O
. O

And O
so O
a O
second O
request O
really O
puts O
more O
time O
on O
to O
this O
review O
. O

And O
ultimately O
what O
we O
think O
today O
now O
is O
that O
this O
is O
a O
Q2 O
closing O
versus O
a O
Q1 O
closing O
and O
so O
that O
is O
sort O
of O
hot O
off O
the O
press O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

Anything O
else O
in O
terms O
of O
 O
any O
other O
updates O
in O
terms O
of O
the O
acquisition O
? O

I O
know O
that O
last O
month O
""",""" O
you O
highlighted O
some O
synergy O
opportunities O
for O
the O
combination O
. O

Maybe O
you O
can O
go O
into O
a O
little O
more O
detail O
of O
what O
the O
amount O
was O
and O
what O
that O
s O
for O
? O

Is O
that O
a O
revenue O
and O
cost O
synergy O
or O
just O
a O
cost O
synergy O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Sure O
. O

I O
think O
first O
and O
foremost O
""",""" O
when O
I O
look O
at O
the O
two O
organizations O
""",""" O
obviously O
""",""" O
they O
have O
 O
they O
think O
well O
together O
. O

We O
sort O
of O
existed O
in O
the O
same O
environment O
. O

So O
the O
relationship O
between O
our O
company O
and O
the O
Switch I-ORG
& I-ORG
Data I-ORG
company O
is O
very O
""",""" O
very O
strong O
. O

I O
think O
the O
teams O
that O
are O
working O
together O
to O
think O
about O
how O
to O
put O
the O
businesses O
together O
""",""" O
again O
""",""" O
are O
doing O
extremely O
well O
""",""" O
given O
the O
fact O
that O
it O
is O
going O
to O
be O
a O
merger O
of O
two O
companies O
or O
the O
acquisition O
of O
Switch I-ORG
& I-ORG
Data I-ORG
. O

That O
all O
said O
""",""" O
when O
you O
think O
about O
economically O
what O
s O
going O
to O
happen O
""",""" O
there O
is O
the O
assumption O
that O
we O
re O
going O
to O
derive O
a O
lot O
of O
synergies O
out O
of O
the O
transaction O
. O

And O
no O
matter O
what O
line O
on O
the O
P O
& O
L O
you O
look O
at O
""",""" O
we O
think O
that O
there O
s O
an O
opportunity O
. O

And O
""",""" O
certainly O
""",""" O
there O
are O
opportunities O
to O
remove O
costs O
that O
are O
duplicative O
. O

But O
there O
are O
also O
opportunities O
to O
get O
leverage O
off O
the O
cost O
of O
running O
a O
business O
. O

We O
have O
power O
purchase O
agreements O
with O
certain O
vendors O
in O
unregulated O
markets O
. O

They O
don O
t O
necessarily O
have O
those O
. O

And O
so O
by O
taking O
their O
contract O
and O
working O
it O
into O
our O
contract O
""",""" O
we O
can O
influence O
the O
overall O
costs O
of O
operating O
their O
data O
centers O
. O

Then O
you O
think O
about O
cost O
of O
capital O
""",""" O
we O
think O
the O
combination O
of O
the O
two O
businesses O
and O
the O
lower O
gross O
leverage O
will O
allow O
us O
to O
find O
cheaper O
sources O
of O
capital O
for O
the O
combined O
business O
. O

Then O
lastly O
""",""" O
I O
will O
tell O
you O
that O
when O
you O
think O
about O
tax O
and O
the O
NOLs O
""",""" O
there O
are O
some O
certain O
advantages O
from O
a O
tax O
perspective O
""",""" O
and O
so O
that O
will O
benefit O
us O
as O
well O
. O

So O
we O
put O
at O
least O
a O
floor O
into O
the O
market O
today O
saying O
we O
think O
the O
synergies O
are O
$ O
20 O
million O
or O
better O
. O

But O
I O
think O
my O
view O
is O
this O
is O
a O
great O
opportunity O
for O
the O
combination O
of O
two O
good O
companies O
and O
we O
ll O
just O
have O
to O
wait O
until O
Q2 O
and O
hopefully O
get O
through O
the O
Department I-ORG
of I-ORG
Justice I-ORG
review O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

And O
so O
the O
synergy O
number O
I O
think O
was O
$ O
20 O
million O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

$ O
20 O
million O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

And O
is O
that O
just O
cost O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

It O
s O
predominantly O
cost O
""",""" O
yes O
. O

And O
cost O
on O
the O
operating O
line O
. O

I O
m O
not O
talking O
about O
interest O
or O
taxes O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

The O
other O
part O
of O
the O
process O
with O
the O
pending O
acquisition O
is O
filing O
an O
S-4 I-MISC
. O

And O
in O
its O
S-4 I-MISC
document O
""",""" O
Equinix I-ORG
included O
an O
outlook O
for O
revenue O
""",""" O
OIBITDA O
""",""" O
and O
CapEx O
between O
2009 O
and O
2014 O
. O

And O
the O
Company O
has O
already O
indicated O
that O
that O
s O
not O
guidance O
. O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Yes O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

But O
can O
you O
help O
investors O
understand O
how O
they O
should O
be O
using O
this O
information O
? O

And O
one O
of O
the O
things O
I O
m O
assuming O
is O
the O
09 O
CapEx O
number O
""",""" O
which O
is O
bigger O
than O
the O
guidance O
""",""" O
includes O
acquisitions O
""",""" O
or O
may O
include O
acquisitions O
. O

So O
can O
you O
help O
us O
understand O
sort O
of O
what O
s O
in O
those O
numbers O
and O
how O
investors O
should O
use O
that O
information O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Sure O
. O

And O
obviously O
a O
lot O
of O
that O
was O
asked O
today O
in O
our O
one-on-one O
meetings O
. O

First O
and O
foremost O
""",""" O
let O
me O
deal O
with O
2009 O
. O

The O
number O
that O
we O
provided O
 O
it O
s O
not O
 O
let O
me O
take O
a O
step O
back O
. O

What O
is O
included O
in O
the O
S-4 I-MISC
is O
basically O
a O
plan O
""",""" O
a O
plan O
of O
what O
could O
we O
do O
over O
a O
five-year O
period O
. O

That O
plan O
is O
2009 O
""",""" O
it O
s O
lower O
than O
projected O
guidance O
for O
2009 O
. O

In O
fact O
""",""" O
it O
s O
lower O
 O
and O
that O
s O
on O
the O
revenue O
line O
""",""" O
and O
EBITDA O
line O
. O

And O
it O
gives O
you O
outlook O
to O
2010 O
as O
well O
""",""" O
and O
it O
s O
slightly O
lower O
than O
what O
we O
give O
you O
on O
a O
growth O
rate O
for O
2010 O
. O

That O
all O
said O
""",""" O
the O
fact O
then O
because O
of O
now O
giving O
guidance O
on O
Q3 O
that O
was O
different O
than O
that O
tells O
you O
that O
we O
did O
that O
plan O
well O
in O
advance O
of O
our O
Q3 O
numbers O
. O

Q3 O
was O
a O
great O
quarter O
for O
us O
. O

By O
all O
accounts O
""",""" O
we O
think O
we O
knocked O
it O
out O
of O
the O
park O
. O

We O
felt O
very O
good O
about O
our O
numbers O
""",""" O
and O
so O
the O
numbers O
moved O
up O
. O

Now O
""",""" O
all O
that O
said O
""",""" O
embedded O
in O
that O
2009 O
disclosure O
was O
a O
CapEx O
line O
of O
$ O
509 O
million O
. O

$ O
50 O
million O
of O
that O
is O
basically O
the O
covered O
call O
that O
we O
used O
with O
the O
 O
and O
it O
was O
just O
where O
it O
got O
allocated O
in O
the O
business O
""",""" O
in O
the O
model O
. O

And O
recognizing O
the O
business O
model O
""",""" O
the O
financial O
model O
that O
we O
shared O
with O
Raymond I-PER
James I-PER
""",""" O
who O
was O
the O
advisor O
providing O
the O
fairness O
opinion O
to O
Switch I-ORG
& I-ORG
Data I-ORG
""",""" O
that O
was O
the O
outflow O
where O
the O
CapEx O
got O
allocated O
. O

But O
$ O
50 O
million O
of O
that O
was O
the O
covered O
call O
""",""" O
which O
was O
""",""" O
again O
""",""" O
a O
very O
big O
transaction O
I O
think O
we O
did O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

Just O
for O
people O
who O
are O
less O
familiar O
""",""" O
the O
covered O
call O
that O
you O
re O
saying O
""",""" O
was O
that O
was O
associated O
with O
the O
convertible O
debt O
 O
Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Convertible O
in O
June O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

Issued O
earlier O
in O
the O
year O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Yes O
. O

So O
it O
was O
a O
financial O
transaction O
. O

So O
really O
the O
CapEx O
line O
there O
was O
$ O
459 O
million O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

And O
just O
thinking O
about O
the O
investment O
that O
you O
are O
making O
in O
Switch I-ORG
& I-ORG
Data I-ORG
""",""" O
does O
that O
then O
count O
towards O
some O
of O
that O
revenue O
capacity O
and O
CapEx O
? O

So O
in O
a O
way O
""",""" O
is O
there O
a O
risk O
that O
looking O
at O
that O
plan O
is O
double O
accounting O
because O
in O
a O
way O
you O
are O
buying O
a O
lot O
of O
the O
capacity O
and O
some O
of O
the O
expansion O
that O
I O
think O
you O
were O
originally O
hoping O
to O
do O
. O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

The O
plan O
did O
not O
contemplate O
any O
duplication O
with O
Switch I-ORG
& I-ORG
Data I-ORG
. O

The O
only O
place O
where O
we O
will O
get O
a O
little O
bit O
of O
 O
not O
a O
little O
bit O
 O
more O
meaningful O
capacity O
is O
in O
New I-LOC
York I-LOC
""",""" O
and O
we O
get O
a O
little O
bit O
of O
capacity O
in O
Dallas I-LOC
. O

But O
overall O
""",""" O
these O
are O
all O
new O
markets O
that O
we O
want O
 O
that O
s O
an O
organic O
plan O
where O
we O
wanted O
to O
be O
as O
an O
industry O
""",""" O
or O
as O
a O
company O
. O

And O
so O
that O
s O
what O
we O
think O
we O
can O
do O
. O

When O
you O
throw O
on O
Switch I-ORG
& I-ORG
Data I-ORG
""",""" O
there O
s O
an O
opportunity O
that O
is O
even O
greater O
. O

So O
I O
don O
t O
think O
it O
s O
going O
to O
displace O
any O
meaningful O
CapEx O
. O

I O
think O
it O
might O
defer O
it O
for O
a O
short O
period O
of O
time O
. O

But O
in O
New I-LOC
York I-LOC
""",""" O
the O
biggest O
issue O
 O
and O
we O
re O
quite O
concerned O
. O

Even O
though O
we O
re O
in O
construction O
today O
for O
the O
final O
phase O
of O
our O
New I-MISC
York-4 I-MISC
Phase I-MISC
III I-MISC
asset O
""",""" O
that O
we O
will O
run O
out O
of O
capacity O
very O
""",""" O
very O
quickly O
because O
that O
gives O
you O
a O
sense O
of O
the O
pent-up O
demand O
for O
that O
asset O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

And O
so O
just O
one O
last O
question O
on O
this O
. O

So O
the O
business O
case O
that O
was O
in O
the O
S-4 I-MISC
""",""" O
did O
that O
assume O
some O
geographic O
expansion O
""",""" O
or O
was O
that O
just O
reinvestment O
in O
markets O
that O
you O
are O
currently O
in O
around O
the O
globe O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Vastly O
reinvestment O
in O
the O
markets O
we O
re O
in O
. O

So O
it O
s O
building O
the O
D.C.-7 I-MISC
and O
the O
D.C.-8 I-MISC
""",""" O
the O
Silicon I-MISC
Valley-6 I-MISC
s O
and O
the O
like O
. O

It O
gives O
you O
 O
takes O
you O
one O
step O
further O
ahead O
. O

Mike I-PER
Rollins I-PER
Citi I-ORG
Investment I-ORG
Research I-ORG
Analyst O

Yes O
""",""" O
as O
you O
re O
trying O
to O
get O
deeper O
into O
enterprise O
""",""" O
are O
you O
doing O
anything O
new O
on O
the O
distribution O
side O
""",""" O
shifting O
more O
of O
this O
on O
resellers O
or O
agents O
? O

Or O
is O
there O
anything O
we O
should O
be O
looking O
out O
for O
on O
that O
front O
? O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

We O
re O
going O
to O
put O
probably O
our O
sales O
organization O
in O
place O
that O
will O
be O
in O
markets O
where O
we O
actually O
don O
t O
have O
assets O
. O

And O
selling O
from O
those O
assets O
into O
our O
assets O
""",""" O
and O
then O
just O
the O
combination O
of O
an O
Equinix I-ORG
Switch B-ORG
& I-ORG
Data I-ORG
business O
gives O
us O
16 O
other O
markets O
that O
we O
will O
go O
after O
and O
I O
just O
see O
a O
great O
opportunity O
. O

Keith I-PER
Taylor I-PER
Equinix I-ORG
""",""" I-ORG
Inc.CFO I-ORG

Over O
time O
we O
ll O
continue O
to O
think O
about O
the O
REIT O
structure O
""",""" O
whether O
or O
not O
we O
can O
take O
any O
of O
our O
assets O
""",""" O
put O
them O
into O
a O
REIT O
structure O
to O
become O
more O
tax O
efficient O
. O

That O
said O
""",""" O
we O
do O
have O
NOLs O
; O
we O
have O
meaningful O
NOLs O
. O

And O
with O
a O
combination O
of O
again O
Equinix I-ORG
and O
Switch I-ORG
& I-ORG
Data I-ORG
""",""" O
there O
s O
some O
tax O
advantages O
to O
this O
as O
well O
. O

And O
so O
that O
would O
potentially O
delay O
that O
decision O
even O
further O
with O
the O
right O
structure O
and O
looking O
at O
the O
382 O
limitations O
on O
their O
NOLs O
. O

This O
document O
contains O
forward-looking O
statements O
that O
involve O
risks O
and O
uncertainties O
. O

Actual O
results O
may O
differ O
materially O
from O
expectations O
discussed O
in O
such O
forward-looking O
statements O
. O

failure O
to O
receive O
significant O
revenue O
from O
customers O
in O
recently O
built O
out O
data O
centers O
; O
failure O
to O
complete O
any O
financing O
arrangements O
contemplated O
from O
time O
to O
time O
; O
competition O
from O
existing O
and O
new O
competitors O
; O
the O
ability O
to O
generate O
sufficient O
cash O
flow O
or O
otherwise O
obtain O
funds O
to O
repay O
new O
or O
outstanding O
indebtedness O
; O
the O
loss O
or O
decline O
in O
business O
from O
our O
key O
customers O
; O
the O
results O
of O
any O
litigation O
relating O
to O
past O
stock O
option O
grants O
and O
practices O
; O
and O
other O
risks O
described O
from O
time O
to O
time O
in O
Equinix O
s O
filings O
with O
the O
Securities I-ORG
and I-ORG
Exchange I-ORG
Commission I-ORG
. O

In O
particular O
""",""" O
see O
Equinix I-ORG
s O
recent O
quarterly O
and O
annual O
reports O
filed O
with O
the O
Securities I-ORG
and I-ORG
Exchange I-ORG
Commission I-ORG
""",""" O
copies O
of O
which O
are O
available O
upon O
request O
from O
Equinix I-ORG
. O

Equinix I-ORG
does O
not O
assume O
any O
obligation O
to O
update O
the O
forward-looking O
information O
contained O
in O
this O
filing O
. O

Equinix I-ORG
and O
IBX I-MISC
are O
registered O
trademarks O
of O
Equinix I-ORG
""",""" I-ORG
Inc. I-ORG
. O

International I-MISC
Business I-MISC
Exchange I-MISC
is O
a O
trademark O
of O
Equinix I-ORG
""",""" I-ORG
Inc. I-ORG
. O

Important O
Information O
for O
Investors O
and O
Stockholders O
In O
connection O
with O
the O
proposed O
transaction O
involving O
Equinix I-ORG
and O
Switch I-ORG
and I-ORG
Data I-ORG
""",""" O
Equinix I-ORG
has O
filed O
with O
the O
SEC I-ORG
a O
registration O
Statement O
on O
Form I-MISC
S-4 I-MISC
containing O
a O
proxy O
statement/prospectus O
. O

The O
proxy O
statement/prospectus O
was O
first O
mailed O
to O
stockholders O
of O
Switch I-ORG
and I-ORG
Data I-ORG
on O
or O
about O
December O
23 O
""",""" O
2009 O
. O

SWITCH I-ORG
AND I-ORG
DATA I-ORG
STOCKHOLDERS O
ARE O
URGED O
TO O
READ O
THE O
PROXY O
STATEMENT/PROSPECTUS O
AND O
OTHER O
DOCUMENTS O
FILED O
WITH O
THE O
SEC I-ORG
CAREFULLY O
IN O
THEIR O
ENTIRETY O
BECAUSE O
THEY O
WILL O
CONTAIN O
IMPORTANT O
INFORMATION O
ABOUT O
THE O
PROPOSED O
TRANSACTION O
. O

Switch I-ORG
and I-ORG
Data I-ORG
stockholders O
may O
obtain O
free O
copies O
of O
the O
registration O
statement O
and O
the O
proxy O
statement/prospectus O
and O
other O
documents O
filed O
with O
the O
SEC I-ORG
by O
Equinix I-ORG
and O
Switch I-ORG
and I-ORG
Data I-ORG
through O
the O
website O
maintained O
by O
the O
SEC I-ORG
at O
www.sec.gov O
. O

In O
addition O
""",""" O
Switch I-ORG
and I-ORG
Data I-ORG
stockholders O
may O
obtain O
free O
copies O
of O
the O
registration O
statement O
and O
the O
proxy O
statement/prospectus O
and O
other O
documents O
filed O
with O
the O
SEC I-ORG
from O
Equinix I-ORG
by O
directing O
a O
request O
to O
Equinix I-ORG
""",""" I-ORG
Inc. I-ORG
""",""" O
301 O
Velocity I-LOC
Way I-LOC
""",""" O
Fifth O
Floor O
""",""" O
Foster I-LOC
City I-LOC
""",""" O
CA I-LOC
94404 O
""",""" O
Attention O
: O
Investor O
Relations O
( O
telephone O
: O
888-222-1162 O
) O
or O
going O
to O
Equinix I-ORG
s O
corporate O
website O
at O
www.equinix.com O
""",""" O
or O
from O
Switch I-ORG
and I-ORG
Data I-ORG
by O
directing O
a O
request O
to O
Switch I-ORG
& I-ORG
Data I-ORG
Facilities I-ORG
Company I-ORG
""",""" I-ORG
Inc. I-ORG
""",""" O
1715 O
Westshore I-LOC
Boulevard I-LOC
""",""" O
Suite O
650 O
""",""" O
Tampa I-LOC
""",""" O
FL I-LOC
33607 O
""",""" O
Attention O
: O
Investor O
Relations O
( O
telephone O
: O
866-797-2633 O
) O
or O
going O
to O
Switch I-ORG
and I-ORG
Data I-ORG
s O
corporate O
website O
at O
www.switchanddata.com O
. O

Equinix I-ORG
""",""" O
Switch I-ORG
and I-ORG
Data I-ORG
and O
their O
respective O
directors O
and O
executive O
officers O
may O
be O
deemed O
to O
be O
participants O
in O
the O
solicitation O
of O
proxies O
in O
respect O
of O
the O
proposed O
transaction O
. O

Information O
regarding O
Equinix I-ORG
s O
directors O
and O
executive O
officers O
is O
contained O
in O
its O
annual O
proxy O
statement O
filed O
with O
the O
SEC I-ORG
on O
April O
23 O
""",""" O
2009 O
. O

Information O
regarding O
Switch I-ORG
and I-ORG
Data I-ORG
s O
directors O
and O
executive O
officers O
is O
contained O
in O
Switch I-ORG
and I-ORG
Data I-ORG
s O
annual O
proxy O
statement O
filed O
with O
the O
SEC I-ORG
on O
April O
6 O
""",""" O
2009 O
. O

Additional O
information O
regarding O
the O
interests O
of O
such O
potential O
participants O
is O
included O
in O
the O
Proxy O
Statement/Prospectus O
and O
the O
other O
relevant O
documents O
filed O
with O
the O
SEC I-ORG
. O

-DOCSTART- O

Morgan I-ORG
Securities I-ORG
LLC I-ORG
( O
f/k/a O
J.P. I-ORG
Morgan I-ORG
Securities I-ORG
Inc. I-ORG
) O

Morgan I-ORG
Securities I-ORG
” O
) O
; O
Bear I-ORG
Stearns I-ORG
Asset I-ORG
Management I-ORG
Inc. I-ORG
( O
“ O
BSAM I-ORG
” O
) O
; O
Bear I-ORG
Stearns I-ORG
Health I-ORG
Innoventures I-ORG
Management I-ORG
""",""" I-ORG
L.L.C. I-ORG
( O
“ O
BSHIM I-ORG
” O
) O
; O
BSCGP I-ORG
Inc. I-ORG
( O
“ O
BSCGP I-ORG
” O
) O
; O
Constellation I-ORG
Growth I-ORG
Capital I-ORG
LLC I-ORG
( O
“ O
Constellation I-ORG
” O
) O
; O
Constellation I-ORG
Ventures I-ORG
Management I-ORG
II I-ORG
""",""" I-ORG
LLC I-ORG
( O
“ O
Constellation I-ORG
II I-ORG
” O
) O
; O
Highbridge I-ORG
Capital I-ORG
Management I-ORG
""",""" I-ORG
LLC I-ORG
( O
“ O
Highbridge I-ORG
” O
) O
; O
JF I-ORG
International I-ORG
Management I-ORG
Inc. I-ORG
( O
“ O
JFIMI I-ORG
” O
) O
; O
JPMorgan I-ORG
Asset I-ORG
Management I-ORG
( I-ORG
UK I-ORG
) I-ORG
Limited I-ORG
( O
“ O
JPMAMUK I-ORG
” O
) O
; O
JPMorgan I-ORG
Distribution I-ORG
Services I-ORG
""",""" I-ORG
Inc. I-ORG

Morgan I-ORG
Institutional I-ORG
Investments I-ORG
""",""" I-ORG
Inc. I-ORG

Morgan I-ORG
Investment I-ORG
Management I-ORG
Inc. I-ORG

Morgan I-ORG
Latin I-ORG
America I-ORG
Management I-ORG
Company I-ORG
""",""" I-ORG
LLC I-ORG
( O
“ O
JPMLAM I-ORG
” O
) O
; O
J.P. I-ORG
Morgan I-ORG
Partners I-ORG
""",""" I-ORG
LLC I-ORG
( O
“ O
JPMP I-ORG
” O
) O
; O
J.P. I-ORG
Morgan I-ORG
Private I-ORG
Investments I-ORG
Inc. I-ORG
( O
“ O
JPMPI I-ORG
” O
